B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,QA_PIXEL,QA_RADSAT,SAA,SZA,VAA,VZA,NDSI,NDVI,NDWI,B8/B6,B8/B6_1,NDSI_1,NDVI_1,NDWI_1,count,system:index,label
10888.978073610024,10752.122552858262,11125.894675019577,11864.12920908379,12249.870399373533,11961.86844166014,10870.530931871574,11304.837509788567,6623.921691464369,22626.09083790133,21976.750978856697,22081.164447924824,0.0,5691.546985121378,4162.075176194206,12367.319498825373,141.52701644479248,-0.06484345133252398,0.015916721730149505,-0.04450868116281474,-0.05910715738066477,-0.05910715738066477,-0.06484345133252398,0.015916721730149505,-0.04450868116281474,1277,-258252-105355,-1129639161
10287.837539432177,9951.092271293375,9895.595425867508,10915.872239747634,11658.490536277603,10153.217665615142,9835.866719242902,10281.459779179811,7084.320189274448,24902.40694006309,23880.231072555205,22617.140378548895,0.0,5695.269716088328,4161.048895899054,12200.128548895898,153.14826498422713,-0.023638979996751394,0.02824063945307517,-0.06967665368987817,-0.00838307956419215,-0.00838307956419215,-0.023638979996751394,0.02824063945307517,-0.06967665368987817,634,-258256-105261,-1159889339
31901.475609756097,32895.7306312769,32890.738163558104,33571.708034433286,29702.947094691535,6272.978299856528,6301.261119081779,33112.150645624104,7880.884325681493,17409.405846484937,17433.2306312769,29697.68113342898,0.0,5693.782460545193,4161.763450502152,12244.574784791965,149.8660329985653,0.6598523736555915,-0.05517300868599303,0.04322082586212343,0.6613382730723881,0.6613382730723881,0.6598523736555915,-0.05517300868599303,0.04322082586212343,2788,-258256-105283,1890223577
11505.317097415507,11546.883200795228,12564.479125248508,14698.277335984096,16935.847912524852,17599.356858846917,15940.008946322068,13284.352882703777,7681.545228628231,24535.34244532803,23564.216699801193,21839.887673956262,0.0,5699.469184890656,4158.86083499006,12103.847415506958,160.8255467196819,-0.19075221558718036,0.07153974853041277,-0.146947145610159,-0.16446685728804017,-0.16446685728804017,-0.19075221558718036,0.07153974853041277,-0.146947145610159,1006,-258257-105092,676380079
18510.377672209026,18598.209026128265,18389.640142517816,18526.85273159145,15930.953681710214,6031.445368171021,5931.2232779097385,18174.523752969122,6012.548693586698,18481.25890736342,18408.20427553444,29120.24703087886,0.0,5692.077197149643,4162.529691211402,12297.206650831355,146.15914489311163,0.4850370811382552,-0.0895757979642591,0.08362695073351903,0.4787362262500437,0.4787362262500437,0.4850370811382552,-0.0895757979642591,0.08362695073351903,421,-258258-105379,1927554090
16624.975138121546,16762.073796369375,17108.82872928177,18704.321231254933,20361.59629044988,16457.492107340175,15013.728097868981,17659.914364640885,8903.90726124704,21071.300315706394,20516.692975532755,22068.735595895818,0.0,5696.44632991318,4159.72454617206,12213.25138121547,152.1767955801105,-0.09398947708785016,0.04828018531932451,-0.095707006752491,-0.07731549603789759,-0.07731549603789759,-0.09398947708785016,0.04828018531932451,-0.095707006752491,1267,-258263-105185,-853056336
17043.526315789473,17389.815789473683,18013.026315789473,18527.07894736842,16049.105263157895,9144.71052631579,8740.631578947368,20305.763157894737,7040.763157894737,21200.07894736842,20734.947368421053,25535.684210526317,0.0,5694.5,4161.5,12230.157894736842,150.81578947368422,0.2936349724860568,-0.042313085721903725,0.02476227517533851,0.3427442998539558,0.3427442998539558,0.2936349724860568,-0.042313085721903725,0.02476227517533851,19,-258263-105300,1079927155
10430.061712846347,10273.681360201512,10875.31549118388,12561.005037783376,14296.697103274559,15055.318639798488,13834.494962216624,11518.468513853904,7065.600755667507,22434.16498740554,21884.29534005038,21850.992443324936,0.0,5700.134130982367,4158.923173803527,12060.44395465995,164.52770780856423,-0.17181433121244463,0.06112025275132067,-0.12929298894794222,-0.14271366583612707,-0.14271366583612707,-0.17181433121244463,0.06112025275132067,-0.12929298894794222,794,-258266-105078,-183420345
11352.47194719472,11213.680418041804,11530.366336633664,12643.09900990099,13238.372937293729,12096.074257425742,11271.114411441144,11635.46589658966,7754.025302530253,24267.48294829483,23381.837183718373,22451.97799779978,0.0,5695.14301430143,4161.518701870187,12173.401540154015,155.1941694169417,-0.05025273073945277,0.02798577198006336,-0.07188987759327695,-0.04254609028245522,-0.04254609028245522,-0.05025273073945277,0.02798577198006336,-0.07188987759327695,909,-258268-105278,-1919277668
14300.578524124881,14356.04257332072,14822.217123935667,16578.112582781458,18025.577105014192,12530.945127719962,11907.671712393567,15449.58940397351,9156.324503311258,21359.94843897824,20898.995269631032,22354.318826868497,0.0,5696.363765373699,4160.5378429517505,12162.59697256386,156.03547776726586,0.05413995878599133,0.025012844002811525,-0.06610200572106899,0.06665131193120363,0.06665131193120363,0.05413995878599133,0.025012844002811525,-0.06610200572106899,1057,-258282-105217,-2036656291
9900.9375,9611.813262195123,9690.423018292682,10525.017530487805,11325.451981707318,10057.147103658537,9374.640243902439,10012.612042682927,7027.056402439024,18705.317073170732,18745.054115853658,22211.07012195122,0.0,5697.762195121952,4160.7484756097565,12073.153201219513,163.39939024390245,-0.060976791014404515,0.03090974737831236,-0.0636881690922409,-0.044644706630251454,-0.044644706630251454,-0.060976791014404515,0.03090974737831236,-0.0636881690922409,656,-258285-105202,1565294672
12043.847522236341,12023.845616264294,12592.665184243964,14408.653113087676,16257.0374841169,14322.491105463787,13510.309402795425,13264.745870393901,9525.790978398983,21028.615628970776,20523.95743329098,22090.515883100383,0.0,5697.133418043202,4160.358958068615,12147.573062261754,157.20393900889454,-0.05848748550912734,0.037892587779514646,-0.08358292955446046,-0.04408544964644303,-0.04408544964644303,-0.05848748550912734,0.037892587779514646,-0.08358292955446046,787,-258286-105188,1526722449
10903.5009569378,10879.885645933015,11782.517703349282,13834.810526315789,16312.48038277512,17001.09186602871,15451.764593301436,12457.416746411483,6630.591866028708,25185.522488038278,24112.811961722487,22012.727272727272,0.0,5700.9320574162675,4158.633971291866,12042.19138755981,166.18516746411484,-0.1915428194275313,0.08018518443883321,-0.1584960414034328,-0.1643154871485165,-0.1643154871485165,-0.1915428194275313,0.08018518443883321,-0.1584960414034328,1045,-258290-105056,-1861334859
11386.12087912088,11466.897435897436,12629.163461538461,15176.79716117216,17706.44871794872,18045.123626373625,16510.797161172162,13469.166208791208,7265.979853479854,24670.04304029304,23709.992673992674,21835.63827838828,0.0,5701.248626373626,4159.184523809524,11993.759157509157,170.6080586080586,-0.1855011310380621,0.0749230784374279,-0.16381988012583265,-0.1529072037588416,-0.1529072037588416,-0.1855011310380621,0.0749230784374279,-0.16381988012583265,1092,-258290-105062,-847525166
12613.56976744186,12594.581395348838,13049.093023255815,14404.10465116279,15471.023255813954,12883.953488372093,11816.383720930233,13574.662790697674,7825.081395348837,21059.883720930233,20404.627906976744,22378.279069767443,0.0,5699.325581395349,4159.930232558139,12040.906976744185,166.1860465116279,-0.05610279744046978,0.028751690233082966,-0.06459714636899704,-0.04723521343670612,-0.04723521343670612,-0.05610279744046978,0.028751690233082966,-0.06459714636899704,43,-258296-105148,-978170236
15461.485401459853,15577.186861313869,16087.18394160584,17662.93795620438,19084.52481751825,16390.77080291971,14829.800729927007,16504.179562043795,8617.939416058394,21183.35109489051,20422.28832116788,22093.22627737226,0.0,5699.397080291971,4159.58394160584,12065.051824817518,164.13649635036495,-0.08185459671722195,0.04356105875794905,-0.09013760286743623,-0.06843478015807107,-0.06843478015807107,-0.08185459671722195,0.04356105875794905,-0.09013760286743623,685,-258298-105129,890175504
27700.54435483871,28453.2439516129,28564.770161290322,29538.05443548387,26950.114919354837,7427.604838709677,7439.197580645161,29497.927419354837,9010.229838709678,18249.209677419356,18207.762096774193,29052.20564516129,0.0,5696.850806451613,4161.493951612903,12098.060483870968,161.23185483870967,0.5745278118598846,-0.04701956719744034,0.02933803878729504,0.583771941762778,0.583771941762778,0.5745278118598846,-0.04701956719744034,0.02933803878729504,248,-258298-105237,1430822126
17258.039033457248,17556.247676579926,18177.951208178438,19657.386617100372,19509.2281598513,12018.175650557621,11198.335501858735,18557.38057620818,9145.232342007435,21270.921468401488,20846.63150557621,24530.18401486989,0.0,5696.516728624535,4161.571096654275,12093.318773234201,161.65055762081784,0.1790358614262038,0.0019713590723179695,-0.042125509509733566,0.19038913918879033,0.19038913918879033,0.1790358614262038,0.0019713590723179695,-0.042125509509733566,1076,-258313-105243,259431273
9488.436625194401,9077.929626749612,8589.62597200622,8635.60069984448,8638.318040435459,7268.900077760498,7001.727838258164,8585.112752721618,5875.989891135303,17553.360808709174,17752.442846034213,22326.832814930014,0.0,5698.788102643857,4160.51632970451,12039.416407465007,166.39346811819595,0.013223481907139414,0.002094000999148923,-0.005601808368270923,0.013710510132100912,0.013710510132100912,0.013223481907139414,0.002094000999148923,-0.005601808368270923,1286,-258314-105155,-1798534480
11907.099831744252,11918.081884464385,12617.165731912508,14335.50785193494,16049.573191250702,15297.02271452608,13963.400448681996,13134.02523836231,8878.603757711722,22032.240325294446,21230.45344924285,22149.80538418396,0.0,5698.7089175546835,4159.898205272014,12077.955131800336,163.10067302299495,-0.10405266906217182,0.04628110403192803,-0.09790030168251887,-0.08753793914463345,-0.08753793914463345,-0.10405266906217182,0.04628110403192803,-0.09790030168251887,1783,-258318-105132,-30347551
10202.631498470948,9845.129204892966,9575.700305810398,9904.855504587156,10175.910550458715,8661.553516819571,8111.7591743119265,9654.25382262997,5971.260703363914,17924.035932721712,18073.011467889908,22522.674311926607,0.0,5699.528287461773,4160.756880733945,11988.60626911315,171.0756880733945,-0.02756435503214358,0.01603039085154736,-0.033245678730924905,-0.024289110955055617,-0.024289110955055617,-0.02756435503214358,0.01603039085154736,-0.033245678730924905,654,-258318-105150,-2072291331
12853.736658932714,12900.691415313226,13665.015081206497,15795.721577726217,17853.29814385151,17106.647331786542,15518.951276102089,14349.27494199536,8240.771461716937,21612.68561484919,20738.0464037123,21982.160092807426,0.0,5700.324825986079,4159.736658932715,12002.8283062645,169.7262180974478,-0.16874798222632945,0.0608158180546318,-0.13338188387954872,-0.1406857309919153,-0.1406857309919153,-0.16874798222632945,0.0608158180546318,-0.13338188387954872,431,-258320-105111,391354867
11659.723941738735,11730.458579881657,12485.124032771962,13246.575785161584,13499.949704142013,13158.172735548475,11539.12835685025,12602.204142011835,7109.965179790624,22709.74010013655,22030.660218479745,22266.93218024579,0.0,5692.622667273555,4163.327264451525,12209.037096040054,152.56190259444696,-0.055792708789647975,0.01001585328598599,-0.03760663279376651,-0.05012128952363586,-0.05012128952363586,-0.055792708789647975,0.01001585328598599,-0.03760663279376651,2197,-258322-105380,-443423126
13718.679566563467,13747.691950464396,14266.99226006192,16005.808049535604,17860.363777089784,16726.1346749226,15282.982972136222,14760.513931888545,8076.072755417957,20861.013931888545,20122.758513931887,22037.572755417958,0.0,5700.891640866873,4160.0526315789475,11965.521671826626,173.29566563467492,-0.15032744764973158,0.058556253811338735,-0.11804821375676722,-0.12699008356180078,-0.12699008356180078,-0.15032744764973158,0.058556253811338735,-0.11804821375676722,323,-258323-105108,-1500683762
27982.6375,28864.3625,29400.85,31159.775,30437.7,11964.73125,11332.61875,30154.975,11627.31875,19244.475,19108.4875,24852.425,0.0,5696.7875,4162.20625,12047.85625,165.54375,0.39862734274938705,-7.238701335154473E-4,-0.030190428733476438,0.4124189009424299,0.4124189009424299,0.39862734274938705,-7.238701335154473E-4,-0.030190428733476438,80,-258324-105263,-412592220
12200.565582959642,12237.12331838565,13051.35369955157,15070.809977578476,17084.83071748879,16700.68946188341,15486.285313901346,13667.697869955156,7587.972533632287,22408.619394618832,21562.667040358745,21924.614349775784,0.0,5701.520179372197,4160.007286995516,11939.40807174888,175.91479820627802,-0.1448490559013012,0.06113800003922611,-0.1292892031793403,-0.11977152732037,-0.11977152732037,-0.1448490559013012,0.06113800003922611,-0.1292892031793403,892,-258329-105076,-1702259098
9922.892857142857,9712.202380952382,9968.369047619048,10730.654761904761,11272.714285714286,11509.357142857143,10939.345238095239,9800.357142857143,7732.011904761905,19425.821428571428,19357.309523809523,23551.714285714286,0.0,5697.738095238095,4161.5,12018.380952380952,168.28571428571428,-0.0835998257056677,0.02290225286075535,-0.05623294212411912,-0.09414654004476256,-0.09414654004476256,-0.0835998257056677,0.02290225286075535,-0.05623294212411912,42,-258331-105237,-389731296
26580.598846787478,27426.735584843493,27895.67929708951,28737.450027457442,25232.078802855573,6606.505216913783,6586.110928061505,28079.64524986271,7867.469522240527,17270.53212520593,17375.73119165294,28926.02580999451,0.0,5695.371773750687,4162.386600768808,12111.55711147721,160.15870400878637,0.5934384224459709,-0.06997041342797007,0.05523851161765396,0.5942386762611875,0.5942386762611875,0.5934384224459709,-0.06997041342797007,0.05523851161765396,1821,-258331-105270,474166044
11045.376641326884,11079.29371112647,12032.878369039392,14022.632688320664,16349.48203178991,16241.842778161714,14846.555286800276,12707.054595715274,6450.794747753974,24632.15549412578,23623.361091914307,21923.84796129924,0.0,5702.451624049758,4159.519004837595,11922.063579820318,177.73116793365583,-0.1588013469052978,0.0734150635610182,-0.14656717113187664,-0.1325703862796743,-0.1325703862796743,-0.1588013469052978,0.0734150635610182,-0.14656717113187664,1447,-258336-105049,-71618748
28171.974852071005,28997.54339250493,29099.700690335307,30164.835798816566,26716.210552268243,6114.514792899408,6123.360453648916,29546.421597633136,7816.331360946746,17101.714990138065,17234.481262327416,29894.234714003946,0.0,5694.213017751479,4162.926528599605,12142.915187376726,157.58136094674558,0.6209749470389572,-0.05988830504792006,0.0385750431168731,0.6257797034358131,0.6257797034358131,0.6209749470389572,-0.05988830504792006,0.0385750431168731,1014,-258337-105327,550362606
31414.061076604554,32210.876811594204,32052.21221532091,33113.65424430642,30893.686335403727,7476.0,7662.1221532091095,32364.214285714286,9767.808488612836,16414.879917184266,16613.82608695652,28227.10973084886,0.0,5696.314699792961,4162.520703933747,12046.243271221532,165.703933747412,0.621991893519526,-0.03958614600492607,0.023493622298520898,0.6232588881661433,0.6232588881661433,0.621991893519526,-0.03958614600492607,0.023493622298520898,483,-258340-105287,-1616639070
10593.263440860215,10541.154761904761,11223.22926267281,12663.584869431643,15134.184715821813,14372.40322580645,12876.789938556067,11682.348310291858,5881.126344086021,24737.730414746544,23630.465821812595,22093.88632872504,0.0,5703.854838709677,4160.130952380952,11835.463133640553,187.25499231950846,-0.14085318546702144,0.08416088633569202,-0.14098407229077436,-0.12213085998732563,-0.12213085998732563,-0.14085318546702144,0.08416088633569202,-0.14098407229077436,1302,-258341-105048,-142559636
11173.05135135135,10983.346846846847,11062.532432432432,11358.576576576577,11248.432432432432,9939.378378378378,9384.526126126126,11060.345045045045,7174.854954954955,20182.806306306305,20051.05135135135,22619.45945945946,0.0,5693.593693693693,4164.090990990991,12103.087387387388,160.7900900900901,4.2975199106516453E-4,-0.0033600419727303527,-0.009035843747472894,-5.176248917196718E-4,-5.176248917196718E-4,4.2975199106516453E-4,-0.0033600419727303527,-0.009035843747472894,555,-258343-105385,1977550111
23952.153558052436,24474.15168539326,24737.958801498127,25854.898876404495,23166.43445692884,6925.063670411985,6871.752808988764,24886.01872659176,7677.887640449439,17566.1797752809,17541.177902621723,29956.689138576778,0.0,5694.531835205992,4163.455056179775,12098.232209737827,161.20411985018725,0.5430387078822775,-0.03700772671016763,0.015227821472718743,0.542583963509356,0.542583963509356,0.5430387078822775,-0.03700772671016763,0.015227821472718743,267,-258346-105342,1106760362
10789.587686567163,10783.225746268658,11568.198383084577,13245.391169154229,14777.485696517413,15400.360074626866,14254.325248756219,12107.111940298508,8055.6150497512435,22492.1368159204,21922.54726368159,22240.449004975126,0.0,5698.537935323383,4161.5,11997.917288557213,170.18221393034827,-0.15626829477091927,0.05371347040955014,-0.12009265539769214,-0.13285414416885086,-0.13285414416885086,-0.15626829477091927,0.05371347040955014,-0.12009265539769214,804,-258348-105197,462067234
32351.94368131868,33095.6217948718,32760.770146520146,33802.242673992674,31783.923992673994,6993.402472527472,7131.902472527472,33116.86446886447,9961.93086080586,16197.025183150183,16444.121336996337,29911.80586080586,0.0,5695.596153846154,4163.0572344322345,12059.065934065935,164.64972527472528,0.6475717794054594,-0.03877619963144413,0.023858929311685203,0.6499527442804623,0.6499527442804623,0.6475717794054594,-0.03877619963144413,0.023858929311685203,1092,-258350-105300,-495141189
18721.36422413793,18726.849137931036,18379.379310344826,19214.077586206895,19230.8125,9397.928879310344,9165.879310344828,18984.0625,8438.665948275862,16712.109913793105,16924.15948275862,23687.094827586207,0.0,5697.071120689655,4163.224137931034,11983.881465517241,171.47629310344828,0.23069157326345108,0.003408389598050611,-0.025558228243219336,0.24869498419615538,0.24869498419615538,0.23069157326345108,0.003408389598050611,-0.025558228243219336,232,-258351-105292,-1403358539
17048.676560587515,17134.596083231336,17208.217564259485,18069.996022031824,17972.40911872705,10832.46205630355,10441.498776009792,17604.691554467565,9283.329253365973,19324.10434516524,19109.882190942473,23921.94859241126,0.0,5695.087821297429,4163.782435740514,12040.343635250918,166.27356181150552,0.15123920017379452,0.0014906681118372499,-0.026334629455200445,0.16141470182991075,0.16141470182991075,0.15123920017379452,0.0014906681118372499,-0.026334629455200445,1634,-258351-105338,1316365066
9908.807544449784,9618.930562229698,9620.760932244113,10039.458193176357,10265.325324363286,9173.688611244594,8565.386592984143,9743.949543488707,6709.240509370495,18459.3445458914,18477.41734742912,23025.512734262375,0.0,5697.930802498799,4162.305382027871,11985.4827006247,171.38106679481018,-0.019501220541477123,0.0059750063711375275,-0.020345741796641954,-0.013205882848348068,-0.013205882848348068,-0.019501220541477123,0.0059750063711375275,-0.020345741796641954,2081,-258356-105217,1564964355
10671.93974820144,10493.339628297363,10756.380995203837,11849.591127098322,12898.431055155876,11763.364208633093,10804.583333333334,11133.184652278178,6814.544964028777,19560.145983213428,19437.395383693045,22339.953836930457,0.0,5699.329436450839,4161.454436450839,11972.54196642686,172.85341726618705,-0.09337310876342891,0.0408747310055254,-0.08246820947176015,-0.07761791982341555,-0.07761791982341555,-0.09337310876342891,0.0408747310055254,-0.08246820947176015,1668,-258357-105158,-804168165
11411.152173913044,11609.423913043478,12817.097826086956,14994.358695652174,17058.75,16422.08695652174,14984.41304347826,13538.554347826086,7052.065217391304,22391.065217391304,21851.967391304348,21824.0,0.0,5702.978260869565,4160.086956521739,11873.217391304348,182.84782608695653,-0.12591946724316347,0.05851189873140791,-0.13093068029569543,-0.09756988542073447,-0.09756988542073447,-0.12591946724316347,0.05851189873140791,-0.13093068029569543,46,-258358-105083,-1487954333
19992.409003831417,20184.696360153255,20218.05172413793,21370.99712643678,21101.49042145594,10108.827586206897,9862.880268199233,20733.855363984676,9444.05459770115,18200.72796934866,18079.251915708814,25059.49042145594,0.0,5696.206896551724,4163.713601532567,11994.53735632184,170.455938697318,0.30176463786146196,-2.956021937438281E-4,-0.025560765751321726,0.3083440359981581,0.3083440359981581,0.30176463786146196,-2.956021937438281E-4,-0.025560765751321726,522,-258360-105321,-1684064939
9848.626923076923,9558.24423076923,9619.73076923077,10409.425961538462,11229.426923076922,10505.924038461539,9831.094230769231,9855.663461538461,5976.475961538462,18847.441346153846,18861.250961538462,22778.81730769231,0.0,5701.213461538461,4161.336538461538,11884.966346153846,181.59519230769232,-0.09798802104856945,0.03957716985784757,-0.07207120881755075,-0.08666395299775244,-0.08666395299775244,-0.09798802104856945,0.03957716985784757,-0.07207120881755075,520,-258362-105141,-1123326603
11308.902777777777,11114.124305555555,11364.759722222223,12647.811805555555,13984.31388888889,12937.977083333333,12183.854861111111,11710.469444444445,6981.327083333334,19873.131944444445,19487.656944444443,22036.1875,0.0,5701.792361111111,4160.5888888888885,11897.604166666666,180.23958333333334,-0.10944311525769687,0.046391060084958254,-0.09431584066090484,-0.0896033226599684,-0.0896033226599684,-0.10944311525769687,0.046391060084958254,-0.09431584066090484,720,-258365-105101,-2021065169
10013.203663793103,9679.718031609196,9561.918103448275,10139.038074712644,10677.409841954022,9367.111350574713,8796.67816091954,9750.06393678161,6089.9177442528735,18509.030531609194,18529.427442528737,22578.905172413793,0.0,5701.269396551724,4160.964439655172,11902.282327586207,179.84841954022988,-0.0524595129497367,0.026219051275938387,-0.05153017412980805,-0.04211477227065924,-0.04211477227065924,-0.0524595129497367,0.026219051275938387,-0.05153017412980805,1392,-258367-105116,191110973
29340.1838592233,29935.382888349515,29573.99453883495,30859.310072815533,30158.873786407767,9129.799757281553,9143.902912621359,29983.931432038837,10467.685072815533,16797.102548543688,16867.787014563106,26373.135922330097,0.0,5696.781553398058,4163.771237864078,11958.919296116504,173.9108009708738,0.5186367186455472,-0.009184508565424252,-0.012816395659764196,0.5229348805778234,0.5229348805778234,0.5186367186455472,-0.009184508565424252,-0.012816395659764196,824,-258367-105306,-2028833539
9863.747382198953,9667.907940663175,10158.535776614312,11636.251745200698,13100.291012216405,12933.839877835951,12131.945026178011,10650.161867364746,6400.979057591623,22370.915357766142,21689.843368237347,21893.460732984295,0.0,5702.678010471204,4160.687172774869,11857.805410122164,184.62565445026178,-0.1279579083258278,0.05310681850383418,-0.11314455272533377,-0.10686704421805601,-0.10686704421805601,-0.1279579083258278,0.05310681850383418,-0.11314455272533377,1146,-258371-105074,1102075973
12103.193637621023,11892.06316274781,11793.972568003688,12220.755186721992,11972.343706777317,8436.23743660673,8108.811203319502,11972.46357768557,7332.964269248501,19141.915168280313,19184.981558321808,24121.573536191794,0.0,5694.738589211618,4164.66366989396,12012.471876440755,168.80544029506686,0.11608961246073884,-0.010120034295019502,-0.0031169822437223317,0.12015098942618405,0.12015098942618405,0.11608961246073884,-0.010120034295019502,-0.0031169822437223317,2169,-258373-105359,502504988
13040.202780441035,13019.346596356663,13404.33652924257,14644.082454458294,15629.417066155322,13543.964525407479,12659.477468839885,13764.368648130394,8095.079578139981,19418.467881112178,19137.65532118888,22750.931927133268,0.0,5698.092042186002,4163.344199424736,11931.474113135188,176.7104506232023,-0.0604030520820183,0.030475641176725923,-0.07341733748124332,-0.04563379900091665,-0.04563379900091665,-0.0604030520820183,0.030475641176725923,-0.07341733748124332,1043,-258376-105256,-1823936791
10221.5,10072.426991150442,10543.183628318584,11919.63569321534,13322.724926253688,13450.403761061947,12424.283554572272,10982.36320058997,6884.15302359882,22122.2348820059,21586.5947640118,22091.786135693215,0.0,5699.760324483776,4161.796460176991,11925.614675516224,177.33517699115043,-0.14284488808564227,0.05363050367628914,-0.11137130079227074,-0.12286308018945817,-0.12286308018945817,-0.14284488808564227,0.05363050367628914,-0.11137130079227074,1356,-258381-105174,1603659008
19809.363924050635,19782.62183544304,19284.525316455696,19943.45253164557,19491.12183544304,7966.689873417721,8031.023734177215,19784.096518987342,8757.286392405063,16698.988924050635,16959.681962025315,27348.78164556962,0.0,5696.223101265823,4164.555379746836,11938.325949367088,175.93512658227849,0.40411922233650766,-0.010886203716583186,-0.004309913724866903,0.4100644930230477,0.4100644930230477,0.40411922233650766,-0.010886203716583186,-0.004309913724866903,316,-258389-105352,555397449
10380.678774928774,10373.055555555555,11371.328347578348,13313.098290598291,15970.637464387464,16103.113247863248,14781.7849002849,11991.85754985755,6351.961538461538,26011.58618233618,24686.210826210827,21824.0,0.0,5703.633190883191,4160.723646723647,11815.836894586895,189.41951566951568,-0.186744004360631,0.08861632977859077,-0.1658086201701409,-0.16128160595426871,-0.16128160595426871,-0.186744004360631,0.08861632977859077,-0.1658086201701409,702,-258390-105054,-1595482910
11828.333333333334,11510.5,11136.5,11840.833333333334,12308.0,9967.333333333334,9057.333333333334,11359.5,7204.0,16196.166666666666,16556.666666666668,23084.0,0.0,5697.5,4163.5,11919.5,177.66666666666666,0.026732657725612324,0.015915445672969025,-0.04282574914395809,0.03808388486504555,0.03808388486504555,0.026732657725612324,0.015915445672969025,-0.04282574914395809,3,-258390-105300,-659201418
10707.967843631777,10909.817780580075,12563.715636822195,15164.324085750315,18018.876418663305,18762.66393442623,17668.497477931905,13384.39974779319,6604.013240857503,28461.619167717527,26663.040353089535,21824.0,0.0,5704.037200504414,4161.00315258512,11794.846784363177,191.9174022698613,-0.20874999433492802,0.08498078085303608,-0.1773439474394463,-0.17814705783000961,-0.17814705783000961,-0.20874999433492802,0.08498078085303608,-0.1773439474394463,793,-258398-105055,-1817618822
10575.329519450801,10413.783752860412,10850.91876430206,12390.46224256293,14198.318077803204,14988.20938215103,13850.20480549199,11338.298627002288,6534.37414187643,22067.850114416477,21515.53546910755,21923.970251716248,0.0,5701.2734553775745,4162.021739130435,11853.91304347826,185.00114416475972,-0.17588623406821585,0.06751529319164955,-0.1316314150901081,-0.15618966049269625,-0.15618966049269625,-0.17588623406821585,0.06751529319164955,-0.1316314150901081,437,-258398-105148,849602102
11120.66874443455,11143.77248441674,12062.26625111309,13586.962154942119,14769.646482635797,15320.931878895815,13975.3232413179,12546.230632235085,7440.26625111309,24006.460819234195,23031.202582368656,21837.151380231524,0.0,5699.544078361531,4162.8682101513805,11883.350845948353,181.76714158504006,-0.1440860488296935,0.03966148426293504,-0.09689482752621864,-0.12480304884672072,-0.12480304884672072,-0.1440860488296935,0.03966148426293504,-0.09689482752621864,1123,-258402-105213,-1350555536
25553.18451749735,25848.889183457053,25283.527571580064,26153.18345705196,25365.843584305407,8516.45652173913,8642.2295864263,25570.919936373277,9555.94591728526,15938.693001060445,16201.047189819725,27855.98197242842,0.0,5697.0577942735945,4164.540296924708,11907.67126193001,179.1505832449629,0.5006635518999393,-0.012283441166434414,-0.004827219232949346,0.5039649616812345,0.5039649616812345,0.5006635518999393,-0.012283441166434414,-0.004827219232949346,943,-258402-105326,-1974222819
22960.552560646902,23113.98113207547,22615.94204851752,23106.15498652291,21259.99730458221,7016.274932614555,6923.475741239892,23348.35309973046,8213.098382749326,17178.169811320753,17344.33962264151,28576.253369272235,0.0,5695.657681940701,4164.93935309973,11950.92857142857,174.68463611859838,0.5046472802075415,-0.03793365229776247,0.028148349842861183,0.5168507168837635,0.5168507168837635,0.5046472802075415,-0.03793365229776247,0.028148349842861183,371,-258403-105365,-433940424
14799.912388130004,14735.573716439001,14690.842910975036,15615.709609043806,15347.745878473857,8564.235280263778,8377.77084314649,14760.436646255299,7739.640602920395,21095.022138483277,20780.986575600564,25078.77107866227,0.0,5696.061705134244,4165.701365991521,11898.46349505417,180.1156382477626,0.17429242464646647,0.003638582397093299,-0.03411235593123165,0.17775709399755427,0.17775709399755427,0.17429242464646647,0.003638582397093299,-0.03411235593123165,2123,-258406-105362,816983150
10351.263274336283,10377.70796460177,11512.52802359882,13451.314896755162,15322.44174041298,15820.08185840708,14858.544985250737,12113.479351032449,6306.700589970502,26018.540560471978,24775.265486725664,21824.0,0.0,5704.432890855457,4161.191740412979,11765.489675516224,195.54351032448378,-0.1685358401948372,0.0634327006710358,-0.13952411534292156,-0.14430520152755544,-0.14430520152755544,-0.1685358401948372,0.0634327006710358,-0.13952411534292156,678,-258409-105053,-1088344437
10285.676957001102,10113.858324145534,10611.309812568908,11891.993936052922,13137.210033076075,13006.975744211686,12088.283902976847,10999.773980154356,6855.126791620728,21408.823594266814,21009.11466372657,21839.83241455347,0.0,5700.066703417861,4163.484564498346,11838.200110253583,186.77453142227122,-0.12807503944651,0.04365685767860716,-0.09480500546445231,-0.11113265303041593,-0.11113265303041593,-0.12807503944651,0.04365685767860716,-0.09480500546445231,907,-258417-105216,-2128569991
10305.33699870634,10281.733505821474,11271.767787839586,13553.66106080207,15902.285252263908,17067.56532988357,15532.251617076327,12010.796895213454,7266.928848641656,25718.835058214747,24485.053686934025,21857.376455368692,0.0,5700.8234152652,4162.498706338939,11854.19275549806,185.02263906856405,-0.220208342400359,0.07958313941300146,-0.16813358845716922,-0.19032358741062425,-0.19032358741062425,-0.220208342400359,0.07958313941300146,-0.16813358845716922,773,-258418-105155,-146005581
